engagement_id,campaign_id,hcp_id,interaction_type,interaction_date,engagement_duration_sec
9646,80,1440,open,2025-10-22,772
9647,10,1137,open,2025-10-05,697
9648,94,1893,view,2025-07-29,743
9649,89,1243,view,2025-12-25,144
9650,24,1894,open,2025-07-31,479
9651,35,1962,open,2025-03-29,330
9652,55,1296,click,2025-04-21,66
9653,25,1621,download,2025-03-24,522
9654,9,1367,download,2025-12-12,619
9655,174,1471,open,2025-05-04,323
9656,37,1702,click,2025-01-14,719
9657,57,1024,open,2025-10-24,773
9658,108,1607,open,2026-01-04,121
9659,47,1080,view,2025-01-07,793
9660,63,1427,open,2026-01-06,879
9661,82,1750,click,2025-01-25,624
9662,44,1497,open,2025-05-18,560
9663,10,1212,open,2025-10-17,297
9664,41,1997,download,2025-12-23,682
9665,148,1395,click,2025-07-17,578
9666,127,1116,download,2026-01-02,530
9667,138,1724,view,2025-06-04,100
9668,142,1836,view,2025-11-02,440
9669,178,1610,open,2025-10-08,368
9670,60,1036,download,2025-10-11,352
9671,89,1776,click,2025-12-23,399
9672,158,1180,open,2025-11-11,22
9673,5,1972,click,2025-08-11,741
9674,10,1160,open,2025-10-10,751
9675,146,1567,open,2025-10-28,699
9676,172,1966,view,2025-10-02,468
9677,159,1647,click,2025-11-26,479
9678,24,1360,download,2025-08-13,299
9679,127,1477,click,2025-12-01,754
9680,59,1729,open,2025-10-29,556
9681,126,1050,download,2025-08-02,628
9682,15,1975,view,2025-02-03,115
9683,61,1261,view,2025-10-22,300
9684,29,1561,click,2025-09-18,431
9685,102,1913,open,2025-07-29,276
9686,57,1492,view,2025-10-21,587
9687,16,1966,download,2025-04-28,398
9688,17,1527,download,2025-12-10,470
9689,149,1070,view,2025-05-10,791
9690,115,1914,open,2025-11-01,96
9691,13,1311,view,2025-09-02,451
9692,199,1359,view,2025-10-16,850
9693,78,1212,view,2025-09-18,264
9694,121,1768,open,2025-12-27,525
9695,36,1938,download,2025-10-27,224
9696,46,1954,click,2025-09-25,26
9697,63,1033,click,2026-01-04,367
9698,104,1854,view,2025-06-02,448
9699,4,1776,click,2025-02-24,255
9700,61,1480,download,2025-10-30,503
9701,88,1247,open,2025-07-05,703
9702,7,1101,download,2025-04-22,517
9703,91,1570,download,2025-10-22,120
9704,34,1801,click,2025-06-15,869
9705,97,1110,view,2025-09-16,299
9706,158,1492,click,2025-11-16,22
9707,89,1105,click,2026-01-21,278
9708,40,1058,click,2025-04-03,393
9709,98,1297,view,2025-04-09,338
9710,161,1673,open,2025-09-04,360
9711,74,1604,open,2025-05-07,529
9712,62,1737,open,2025-10-07,691
9713,82,1600,click,2025-02-27,591
9714,85,1507,download,2025-09-07,656
9715,48,1242,download,2025-02-15,148
9716,163,1386,open,2025-12-16,411
9717,108,1013,click,2025-11-30,827
9718,79,1790,view,2025-02-19,264
9719,178,1225,open,2025-09-12,38
9720,48,1594,open,2025-01-18,308
9721,37,1320,click,2025-01-16,639
9722,51,1633,click,2025-07-20,28
9723,86,1708,view,2025-09-05,118
9724,1,1581,download,2025-08-11,331
9725,199,1423,download,2025-10-31,166
9726,104,1634,download,2025-06-01,719
9727,9,1367,open,2025-11-03,544
9728,169,1817,download,2025-02-17,170
9729,199,1344,click,2025-10-23,473
9730,183,1335,download,2025-06-06,67
9731,28,1169,click,2025-07-28,265
9732,119,1132,click,2025-01-11,303
9733,61,1381,download,2025-09-13,771
9734,34,1462,open,2025-06-07,198
9735,125,1080,view,2025-03-08,541
9736,162,1754,open,2025-03-14,855
9737,126,1104,click,2025-08-04,800
9738,109,1519,open,2025-09-15,354
9739,178,1422,download,2025-08-14,451
9740,36,1726,open,2025-10-26,880
9741,142,1222,click,2025-10-11,509
9742,173,1566,view,2025-08-25,799
9743,85,1497,open,2025-08-01,607
9744,122,1390,click,2025-10-21,436
9745,187,1334,click,2025-02-26,495
9746,166,1626,view,2025-06-14,859
9747,182,1829,view,2025-04-30,320
9748,159,1159,open,2025-12-06,158
9749,88,1818,view,2025-05-26,720
9750,140,1152,view,2025-05-14,559
9751,181,1856,download,2025-04-03,205
9752,24,1072,click,2025-09-15,899
9753,192,1240,download,2025-03-02,88
9754,163,1375,open,2025-12-16,241
9755,130,1075,open,2025-12-03,555
9756,10,1712,click,2025-09-11,399
9757,68,1389,open,2025-04-13,279
9758,14,1124,click,2025-10-04,695
9759,120,1418,open,2025-05-06,402
9760,47,1025,view,2025-01-10,475
9761,41,1801,open,2025-12-31,523
9762,101,1853,open,2025-09-27,860
9763,88,1834,click,2025-05-22,761
9764,45,1867,download,2025-11-10,683
9765,64,1613,click,2025-07-18,321
9766,169,1497,download,2025-02-25,583
9767,198,1685,click,2025-05-19,306
9768,77,1992,open,2025-04-06,235
9769,64,1080,view,2025-06-21,105
9770,51,1773,open,2025-07-13,538
9771,187,1113,open,2025-02-27,329
9772,60,1971,view,2025-09-01,97
9773,33,1720,click,2025-06-12,170
9774,120,1651,open,2025-04-20,465
9775,154,1601,open,2025-02-24,327
9776,71,1461,open,2025-03-12,524
9777,52,1424,open,2025-03-16,596
9778,51,1281,open,2025-08-17,836
9779,173,1395,download,2025-09-18,112
9780,143,1676,download,2025-03-12,549
9781,148,1070,open,2025-07-23,212
9782,161,1268,view,2025-09-09,791
9783,93,1399,view,2025-06-06,332
9784,32,1128,click,2025-05-03,478
9785,147,1677,download,2025-08-02,624
9786,95,1809,open,2025-11-07,475
9787,146,1274,open,2025-11-03,237
9788,44,1878,download,2025-05-22,281
9789,5,1633,download,2025-07-28,13
9790,13,1965,click,2025-09-13,262
9791,21,1109,click,2025-10-09,412
9792,151,1992,view,2025-06-21,101
9793,128,1835,download,2025-08-16,317
9794,196,1004,download,2025-02-03,27
9795,111,1171,download,2025-03-06,787
9796,130,1461,view,2025-11-24,249
9797,185,1066,open,2025-06-12,366
9798,100,1947,download,2025-03-11,257
9799,11,1701,open,2025-01-15,93
9800,18,1546,download,2025-10-31,669
9801,39,1302,download,2025-12-21,815
9802,120,1169,view,2025-04-06,241
9803,92,1038,download,2025-02-26,305
9804,101,1062,view,2025-08-23,461
9805,45,1973,download,2025-11-08,485
9806,60,1307,download,2025-10-09,803
9807,158,1651,view,2025-11-21,530
9808,91,1529,open,2025-09-24,488
9809,129,1919,click,2025-07-19,425
9810,124,1109,open,2025-07-11,64
9811,12,1913,download,2025-09-12,827
9812,85,1004,open,2025-08-13,465
9813,70,1972,click,2025-08-01,679
9814,49,1320,view,2025-08-18,619
9815,21,1828,click,2025-09-13,845
9816,105,1037,download,2025-06-21,550
9817,72,1113,open,2025-02-19,462
9818,59,1587,download,2025-09-19,862
9819,143,1037,view,2025-02-25,640
9820,163,1174,open,2025-11-28,284
9821,47,1300,open,2025-01-23,839
9822,110,1342,download,2025-12-18,468
9823,116,1232,click,2025-08-30,248
9824,186,1677,view,2025-07-26,689
9825,1,1747,download,2025-08-19,728
9826,52,1350,view,2025-04-21,175
9827,108,1581,open,2025-12-01,501
9828,132,1696,open,2025-11-17,848
9829,30,1744,click,2025-11-28,378
9830,47,1928,open,2025-01-20,785
9831,32,1318,click,2025-04-06,403
9832,27,1413,view,2025-06-20,229
9833,139,1395,open,2025-12-02,767
9834,114,1489,download,2025-07-24,251
9835,143,1465,click,2025-02-28,591
9836,138,1310,download,2025-06-29,721
9837,192,1158,view,2025-03-31,528
9838,68,1734,click,2025-04-01,210
9839,24,1764,view,2025-09-19,876
9840,168,1385,view,2025-04-24,687
9841,127,1855,click,2025-12-15,896
9842,35,1674,download,2025-04-01,576
9843,145,1679,open,2025-08-13,277
9844,35,1080,click,2025-04-15,290
9845,162,1205,open,2025-03-14,793
9846,78,1939,download,2025-09-23,460
9847,167,1034,download,2025-07-11,16
9848,75,1372,open,2025-08-01,499
9849,162,1234,view,2025-04-02,483
9850,130,1128,open,2025-11-11,744
9851,42,1397,click,2025-11-13,357
9852,155,1402,click,2025-05-13,389
9853,50,1269,download,2025-10-30,319
9854,12,1213,download,2025-08-10,25
9855,163,1961,view,2025-12-03,688
9856,41,1661,view,2025-12-12,379
9857,43,1005,click,2025-04-16,623
9858,103,1243,view,2025-04-18,687
9859,61,1486,open,2025-09-19,751
9860,157,1404,download,2025-11-30,775
9861,11,1988,click,2025-02-16,380
9862,132,1129,open,2025-10-19,347
9863,28,1636,click,2025-07-29,408
9864,41,1007,open,2025-11-05,692
9865,176,1802,open,2025-06-01,693
9866,196,1767,open,2025-03-20,95
9867,154,1334,download,2025-02-21,85
9868,157,1072,download,2025-11-22,207
9869,46,1264,view,2025-09-23,799
9870,46,1638,open,2025-10-05,152
9871,135,1089,click,2025-04-10,11
9872,196,1688,click,2025-02-02,680
9873,35,1197,view,2025-04-19,691
9874,60,1852,open,2025-09-25,792
9875,177,1703,download,2025-11-19,499
9876,80,1201,click,2025-09-10,85
9877,138,1270,view,2025-05-08,551
9878,2,1505,download,2025-05-06,653
9879,46,1643,download,2025-09-03,886
9880,164,1961,view,2025-06-15,334
9881,52,1429,open,2025-04-08,630
9882,5,1129,open,2025-07-20,800
9883,191,1560,click,2025-04-09,153
9884,71,1420,click,2025-02-22,778
9885,196,1538,download,2025-02-04,851
9886,42,1124,download,2025-11-24,403
9887,48,1653,click,2025-01-21,858
9888,116,1159,click,2025-08-14,433
9889,86,1782,open,2025-08-21,716
9890,152,1446,click,2025-02-11,443
9891,21,1193,view,2025-10-03,650
9892,180,1605,open,2025-11-21,433
9893,11,1473,download,2025-03-05,290
9894,29,1856,click,2025-08-11,160
9895,163,1800,open,2025-12-11,740
9896,181,1751,click,2025-04-05,684
9897,116,1351,click,2025-08-24,817
9898,98,1546,click,2025-04-14,660
9899,39,1411,download,2026-01-20,114
9900,199,1389,click,2025-10-25,482
9901,194,1266,view,2025-06-03,875
9902,60,1169,click,2025-10-26,330
9903,26,1928,download,2025-03-17,789
9904,75,1264,view,2025-07-25,710
9905,73,1285,click,2025-09-18,830
9906,52,1764,download,2025-04-20,795
9907,169,1747,download,2025-02-24,529
9908,4,1893,open,2025-02-10,86
9909,179,1801,click,2025-10-22,236
9910,48,1436,view,2025-01-19,34
9911,182,1724,open,2025-05-03,338
9912,106,1511,download,2025-05-27,97
9913,99,1341,view,2025-03-19,729
9914,65,1608,open,2025-10-25,799
9915,151,1931,download,2025-06-14,725
9916,194,1170,download,2025-06-22,553
9917,15,1951,open,2025-02-05,185
9918,94,1364,open,2025-08-15,714
9919,55,1016,view,2025-04-28,409
9920,29,1479,click,2025-08-26,129
9921,185,1182,download,2025-05-09,414
9922,103,1023,click,2025-04-19,159
9923,20,1331,view,2025-10-17,84
9924,96,1815,open,2025-02-06,189
9925,181,1327,view,2025-04-08,683
9926,51,1603,download,2025-08-09,489
9927,179,1232,download,2025-11-21,825
9928,107,1200,view,2025-08-17,510
9929,83,1592,view,2025-05-26,791
9930,180,1069,click,2025-11-04,270
9931,46,1462,view,2025-10-04,708
9932,22,1075,open,2025-05-29,500
9933,33,1221,download,2025-06-11,476
9934,15,1223,download,2025-01-06,161
9935,43,1402,download,2025-04-07,893
9936,8,1106,open,2025-06-26,174
9937,131,1970,view,2025-11-24,757
9938,69,1164,click,2025-06-18,222
9939,160,1815,open,2025-04-26,566
9940,178,1370,download,2025-08-12,265
9941,193,1760,click,2025-07-02,601
9942,134,1643,view,2025-02-05,662
9943,10,1142,download,2025-10-14,238
9944,44,1858,click,2025-07-06,828
9945,54,1040,download,2025-07-20,709
9946,154,1534,click,2025-02-14,95
9947,48,1651,download,2025-01-27,245
9948,85,1437,view,2025-08-29,790
9949,198,1297,view,2025-06-11,162
9950,151,1002,download,2025-05-16,146
9951,33,1065,download,2025-04-29,875
9952,77,1563,view,2025-04-03,151
9953,95,1481,view,2025-11-24,859
9954,115,1071,download,2025-11-13,708
9955,49,1164,download,2025-09-02,637
9956,74,1440,click,2025-06-02,654
9957,39,1334,open,2025-12-25,170
9958,25,1748,view,2025-04-12,371
9959,191,1093,open,2025-03-28,28
9960,105,1906,open,2025-05-16,43
9961,99,1117,view,2025-02-26,715
9962,158,1787,view,2025-11-15,737
9963,194,1131,download,2025-05-05,187
9964,69,1706,open,2025-05-08,23
9965,196,1428,open,2025-02-12,472
9966,98,1132,click,2025-02-24,339
9967,24,1157,click,2025-08-02,12
9968,185,1926,click,2025-05-28,695
9969,184,1699,click,2025-03-15,848
9970,44,1281,click,2025-06-18,477
9971,173,1826,click,2025-08-13,598
9972,35,1445,click,2025-03-09,879
9973,199,1030,open,2025-11-18,435
9974,81,1405,click,2025-09-10,136
9975,31,1860,download,2025-03-27,636
9976,157,1856,download,2025-11-20,754
9977,145,1312,open,2025-08-27,264
9978,54,1878,open,2025-07-26,270
9979,99,1285,view,2025-02-17,75
9980,22,1019,download,2025-07-23,111
9981,87,1400,view,2025-06-03,604
9982,169,1004,open,2025-02-08,712
9983,30,1294,view,2025-12-19,817
9984,173,1339,open,2025-09-08,112
9985,23,1746,open,2025-07-10,511
9986,170,1306,click,2025-02-09,604
9987,134,1422,click,2025-03-27,538
9988,17,1600,click,2025-11-07,312
9989,150,1121,view,2025-06-26,16
9990,72,1837,open,2025-03-05,679
9991,175,1987,download,2025-07-06,640
9992,174,1722,download,2025-05-12,111
9993,1,1736,click,2025-08-29,135
9994,87,1856,click,2025-05-28,735
9995,196,1381,click,2025-02-20,724
9996,70,1713,click,2025-07-16,146
9997,177,1812,open,2025-11-18,342
9998,74,1857,click,2025-05-21,476
9999,190,1455,view,2025-03-16,250
10000,140,1943,view,2025-05-01,767
10001,54,1977,view,2025-07-16,518
10002,43,1178,view,2025-04-10,774
10003,96,1692,click,2025-02-27,620
10004,28,1047,open,2025-08-20,99
10005,142,1936,view,2025-10-07,804
10006,177,1836,view,2025-10-17,337
10007,109,1702,download,2025-08-23,864
10008,80,1474,download,2025-09-13,731
10009,134,1565,click,2025-03-01,421
10010,119,1226,open,2025-01-11,465
10011,99,1544,open,2025-02-11,253
10012,69,1260,view,2025-04-26,831
10013,171,1546,open,2025-07-25,733
10014,160,1607,download,2025-06-12,130
10015,25,1556,download,2025-04-26,79
10016,15,1910,view,2025-02-26,856
10017,182,1134,click,2025-05-22,633
10018,73,1225,view,2025-10-12,729
10019,100,1982,view,2025-03-01,686
10020,3,1373,click,2025-10-07,56
10021,27,1754,view,2025-05-31,587
10022,1,1453,view,2025-08-09,465
10023,138,1613,open,2025-06-05,119
10024,73,1192,download,2025-09-28,616
10025,24,1561,click,2025-09-20,28
10026,75,1312,view,2025-08-23,488
10027,96,1994,click,2025-01-29,462
10028,28,1256,view,2025-09-21,795
10029,194,1699,open,2025-06-21,99
10030,139,1000,view,2025-11-10,553
10031,115,1475,open,2025-11-06,827
10032,22,1111,view,2025-07-11,685
10033,145,1987,click,2025-09-12,195
10034,110,1795,click,2025-12-03,216
10035,96,1726,download,2025-01-27,72
10036,42,1937,click,2025-11-06,288
10037,194,1443,open,2025-05-26,143
10038,150,1519,click,2025-08-01,17
10039,22,1942,download,2025-07-06,297
10040,139,1924,open,2025-11-10,768
10041,113,1765,click,2025-02-14,758
10042,116,1585,download,2025-10-05,601
10043,72,1880,click,2025-04-10,487
10044,106,1648,view,2025-04-28,722
10045,5,1957,open,2025-08-06,811
10046,190,1869,click,2025-03-29,226
10047,113,1693,download,2025-03-12,776
10048,144,1903,view,2025-11-05,858
10049,24,1525,view,2025-08-09,761
10050,194,1986,download,2025-06-07,534
10051,170,1107,view,2025-02-24,804
10052,54,1992,download,2025-07-28,415
10053,189,1248,open,2025-11-19,738
10054,142,1918,open,2025-11-27,670
10055,168,1481,click,2025-03-22,518
10056,92,1291,view,2025-03-10,810
10057,142,1320,download,2025-10-17,710
10058,30,1657,view,2026-01-11,900
10059,161,1317,view,2025-10-24,122
10060,83,1986,open,2025-05-26,472
10061,14,1595,click,2025-09-09,771
10062,1,1138,download,2025-08-10,665
10063,185,1948,view,2025-06-01,301
10064,123,1237,view,2025-04-01,797
10065,140,1850,view,2025-05-07,591
10066,35,1705,download,2025-03-08,41
10067,18,1819,view,2025-12-28,265
10068,81,1593,click,2025-08-17,635
10069,170,1337,open,2025-02-16,483
10070,71,1620,download,2025-04-13,382
10071,99,1875,view,2025-02-26,471
10072,114,1774,click,2025-07-17,698
10073,135,1337,download,2025-03-12,691
10074,14,1565,open,2025-10-05,397
10075,10,1538,view,2025-10-09,853
10076,6,1313,open,2025-06-03,510
10077,32,1978,click,2025-05-26,68
10078,3,1667,open,2025-09-19,835
10079,50,1860,download,2025-10-25,486
10080,130,1096,click,2025-10-28,333
10081,145,1026,open,2025-08-26,513
10082,58,1547,click,2025-08-28,407
10083,159,1160,click,2025-12-24,205
10084,53,1732,view,2025-01-23,299
10085,171,1241,click,2025-05-29,428
10086,96,1601,view,2025-02-09,143
10087,138,1341,open,2025-06-09,755
10088,87,1229,open,2025-05-18,793
10089,112,1952,download,2025-12-01,332
10090,190,1162,download,2025-02-15,253
10091,96,1711,view,2025-01-23,838
10092,109,1291,download,2025-07-29,169
10093,48,1608,open,2025-02-02,202
10094,180,1991,click,2025-10-21,261
10095,160,1493,download,2025-05-12,86
10096,198,1434,view,2025-05-02,44
10097,169,1248,view,2025-02-16,331
10098,119,1352,download,2025-02-01,52
10099,55,1152,open,2025-06-16,51
10100,199,1116,download,2025-11-09,267
10101,85,1199,download,2025-07-19,326
10102,132,1959,view,2025-10-15,587
10103,197,1818,download,2025-10-21,828
10104,188,1113,click,2025-02-24,120
10105,96,1577,click,2025-02-07,688
10106,132,1095,click,2025-11-06,499
10107,16,1749,open,2025-06-08,872
10108,112,1332,open,2025-12-19,458
10109,99,1414,open,2025-03-13,167
10110,143,1890,click,2025-03-04,564
10111,134,1242,open,2025-03-08,383
10112,39,1303,view,2025-12-24,439
10113,145,1711,view,2025-08-19,264
10114,64,1004,view,2025-07-17,389
10115,1,1331,view,2025-08-06,604
10116,189,1052,click,2025-10-27,427
10117,133,1722,view,2025-03-13,448
10118,127,1511,download,2025-11-30,508
10119,130,1551,view,2025-11-22,822
10120,118,1237,click,2025-10-11,509
10121,172,1878,click,2025-09-16,600
10122,3,1615,open,2025-10-07,279
10123,162,1843,download,2025-03-21,46
10124,20,1532,click,2025-10-06,720
10125,46,1844,click,2025-10-05,419
10126,126,1386,click,2025-08-24,444
10127,84,1951,open,2025-05-23,198
10128,132,1702,click,2025-11-28,163
10129,135,1577,download,2025-02-12,393
10130,177,1345,open,2025-12-06,420
10131,26,1468,open,2025-03-12,452
10132,158,1961,download,2025-11-22,34
10133,122,1738,open,2025-11-13,358
10134,23,1110,click,2025-08-01,49
10135,168,1212,click,2025-03-25,268
10136,65,1626,open,2025-10-22,478
10137,154,1613,download,2025-01-27,177
10138,51,1117,download,2025-08-28,196
10139,23,1075,click,2025-08-04,712
10140,68,1773,click,2025-03-16,612
10141,104,1650,open,2025-06-16,768
10142,87,1161,download,2025-06-14,811
10143,112,1624,click,2026-01-03,125
10144,18,1870,view,2025-10-30,239
10145,147,1491,open,2025-07-14,173
10146,163,1941,download,2025-12-08,53
10147,193,1056,click,2025-08-24,158
10148,131,1238,download,2025-12-03,465
10149,10,1286,click,2025-10-26,474
10150,113,1055,view,2025-03-28,302
10151,6,1573,view,2025-06-29,512
10152,184,1554,download,2025-04-14,818
10153,54,1912,click,2025-07-23,73
10154,138,1198,click,2025-05-30,172
10155,99,1676,open,2025-03-10,91
10156,172,1431,open,2025-08-31,308
10157,142,1425,download,2025-10-16,384
10158,38,1593,view,2025-04-29,150
10159,44,1902,view,2025-06-25,512
10160,117,1013,download,2025-09-19,848
10161,96,1841,open,2025-02-16,672
10162,96,1907,view,2025-01-30,460
10163,77,1711,view,2025-04-11,846
10164,28,1181,view,2025-08-18,482
10165,88,1463,download,2025-05-29,721
10166,138,1480,download,2025-05-21,570
10167,93,1549,view,2025-06-05,24
10168,109,1003,view,2025-08-19,436
10169,60,1490,download,2025-09-21,479
10170,191,1888,open,2025-04-25,454
10171,128,1145,download,2025-08-10,166
