metric_id,brand_id,visit_date,page_views,unique_visitors,bounce_rate
3889,3,2025-04-20,5389,1583,0.2
3890,1,2025-02-02,1502,4566,0.22
3891,1,2025-12-12,1526,4528,0.59
3892,4,2025-12-28,7043,1716,0.24
3893,1,2025-10-29,628,3340,0.7
3894,4,2025-12-28,1157,4971,0.23
3895,3,2025-10-08,4529,1426,0.77
3896,4,2025-09-07,5098,3060,0.44
3897,3,2025-12-12,4844,472,0.62
3898,3,2025-10-16,6253,1358,0.28
3899,2,2025-11-28,4230,2876,0.67
3900,1,2025-05-03,7273,2346,0.77
3901,2,2025-07-08,9803,1971,0.29
3902,4,2025-10-29,8850,1856,0.61
3903,4,2025-12-10,2536,3007,0.47
3904,4,2025-07-27,5593,898,0.58
3905,4,2025-10-14,2417,2545,0.62
3906,3,2025-01-17,8973,2405,0.49
3907,1,2025-05-26,9880,2030,0.45
3908,1,2025-04-22,5775,3276,0.53
3909,2,2025-01-20,7045,4581,0.71
3910,1,2025-08-20,2417,3198,0.4
3911,1,2025-11-16,5340,2946,0.72
3912,1,2025-12-24,5119,333,0.72
3913,4,2025-09-24,4223,3950,0.4
3914,1,2025-11-08,3291,4518,0.58
3915,1,2025-09-04,2460,4473,0.51
3916,3,2025-07-15,7830,493,0.25
3917,1,2025-11-11,7498,907,0.6
3918,3,2025-03-12,5368,1587,0.41
3919,2,2025-07-17,2748,3158,0.34
3920,1,2025-02-20,5425,1472,0.22
3921,4,2025-06-30,5809,2496,0.78
3922,1,2025-03-24,697,4996,0.55
3923,2,2025-01-29,8993,1347,0.69
3924,3,2025-07-27,9988,3690,0.31
3925,1,2025-04-16,4355,4121,0.8
3926,2,2025-01-28,6052,1129,0.8
3927,2,2025-09-22,9686,2948,0.35
3928,1,2025-12-13,3422,3383,0.33
3929,4,2025-08-05,4090,3215,0.38
3930,4,2025-12-24,7830,2978,0.72
3931,3,2025-06-28,3622,4569,0.53
3932,2,2025-10-12,4450,2424,0.22
3933,1,2025-05-16,1047,4315,0.79
3934,3,2025-04-26,5501,1941,0.79
3935,2,2025-05-25,8644,4532,0.29
3936,2,2025-05-19,6279,4955,0.8
3937,4,2025-06-21,9092,560,0.48
3938,1,2025-12-07,6332,1198,0.62
3939,1,2025-07-26,7658,4971,0.69
3940,2,2025-09-17,8701,3286,0.65
3941,2,2025-08-17,6366,4331,0.49
3942,2,2025-06-17,4564,3272,0.29
3943,3,2025-01-02,8735,2555,0.74
3944,1,2025-11-06,4726,3250,0.49
3945,4,2025-09-07,9211,3547,0.76
3946,1,2025-06-26,1293,3955,0.38
3947,1,2025-10-28,5961,1658,0.38
3948,1,2025-04-05,7701,895,0.69
3949,1,2025-01-30,1132,398,0.66
3950,1,2025-12-04,4520,2993,0.6
3951,4,2025-07-17,2105,3999,0.58
3952,4,2025-09-08,2611,2488,0.57
3953,4,2025-01-07,8767,2161,0.45
3954,1,2025-01-20,1183,1408,0.56
3955,3,2025-02-04,6545,3139,0.64
3956,2,2025-04-16,1658,2622,0.65
3957,1,2025-05-06,3244,4046,0.22
3958,1,2025-09-14,8923,4768,0.5
3959,2,2025-11-02,8437,1273,0.61
3960,2,2025-06-07,533,3752,0.56
3961,4,2025-03-30,8779,2439,0.67
3962,4,2025-03-06,5215,2185,0.25
3963,2,2025-09-20,2692,1264,0.22
3964,2,2025-08-10,9570,452,0.48
3965,2,2025-05-11,5157,1976,0.4
3966,3,2025-06-17,9849,1932,0.71
3967,2,2025-04-17,8515,2375,0.77
3968,2,2025-08-04,2742,627,0.78
3969,3,2025-12-22,3168,2544,0.23
3970,1,2025-07-03,1172,4781,0.58
3971,3,2025-07-05,1431,1805,0.71
3972,4,2025-09-02,6611,301,0.56
3973,4,2025-03-15,3326,3009,0.62
3974,2,2025-05-26,1612,4064,0.42
3975,3,2025-08-22,1923,4485,0.76
3976,2,2025-01-01,3412,4355,0.47
3977,1,2025-10-18,1611,1983,0.46
3978,1,2025-09-11,9979,4853,0.67
3979,2,2025-10-12,4044,4335,0.63
3980,3,2025-01-18,5244,2889,0.26
3981,2,2025-10-17,8153,3644,0.59
3982,1,2025-05-14,9252,3632,0.46
3983,4,2025-01-07,7108,2580,0.37
3984,2,2025-12-29,7936,507,0.5
3985,1,2025-09-03,6572,4891,0.57
3986,2,2025-08-26,1942,1633,0.53
3987,3,2025-11-01,1953,4362,0.64
3988,1,2025-07-06,4905,1243,0.32
3989,1,2025-11-09,3199,3289,0.75
3990,3,2025-05-14,4933,4401,0.78
3991,3,2025-06-11,7081,4248,0.38
3992,3,2025-07-08,894,3172,0.47
3993,1,2025-03-14,4870,2101,0.35
3994,3,2025-08-11,8713,1353,0.58
3995,1,2025-03-31,6471,715,0.25
3996,3,2025-03-13,4846,3889,0.61
3997,3,2025-12-26,5352,3665,0.75
3998,3,2025-09-11,4692,1600,0.4
3999,2,2025-10-14,8710,4800,0.21
4000,2,2025-01-03,3008,3650,0.2
4001,4,2025-02-02,5241,4794,0.21
4002,3,2025-05-11,7448,4742,0.47
4003,2,2025-09-15,6146,1535,0.22
4004,4,2025-06-11,1972,897,0.23
4005,4,2025-05-23,3781,517,0.3
4006,4,2025-05-27,6132,2196,0.42
4007,1,2025-03-24,9986,4702,0.41
4008,4,2025-02-17,2249,3829,0.29
4009,3,2025-04-08,7057,4762,0.52
4010,2,2025-03-21,6354,3025,0.27
4011,3,2025-11-08,977,4985,0.35
4012,3,2025-06-07,7430,3789,0.34
4013,1,2025-08-19,9395,232,0.52
4014,2,2025-04-26,2602,4236,0.62
4015,4,2025-12-23,1172,856,0.65
4016,1,2025-06-26,7629,3603,0.34
4017,1,2025-11-27,931,4375,0.36
4018,3,2025-07-09,7976,1775,0.72
4019,2,2025-04-09,2160,1415,0.35
4020,1,2025-08-06,8546,3525,0.43
4021,4,2025-08-11,9481,2365,0.46
4022,3,2025-02-19,2240,423,0.27
4023,3,2025-10-05,9904,3829,0.59
4024,1,2025-05-11,3823,265,0.36
4025,1,2025-11-25,3611,4331,0.71
4026,3,2025-12-27,9741,1764,0.24
4027,1,2025-06-03,2218,4147,0.34
4028,3,2025-01-24,8517,1205,0.73
4029,4,2025-05-18,3064,1130,0.46
4030,3,2025-11-30,1793,3385,0.78
4031,3,2025-03-17,6106,1804,0.78
4032,3,2025-08-15,7951,4075,0.28
4033,1,2025-04-18,3687,4254,0.29
4034,3,2025-05-25,2249,3409,0.63
4035,2,2025-04-20,5673,342,0.26
4036,1,2025-01-20,1253,1585,0.5
4037,2,2025-06-10,5034,3520,0.41
4038,4,2025-06-10,1607,553,0.42
4039,2,2025-04-19,3335,1752,0.61
4040,4,2025-07-07,5587,1808,0.74
4041,3,2025-05-03,8400,4750,0.77
4042,1,2025-10-31,5729,1609,0.46
4043,1,2025-04-24,5362,4569,0.43
4044,2,2025-07-11,8924,4476,0.31
4045,4,2025-03-23,4853,3866,0.56
4046,4,2025-06-09,5789,4878,0.59
4047,3,2025-07-29,4741,3088,0.21
4048,2,2025-09-30,3710,1211,0.29
4049,1,2025-08-22,3107,4202,0.36
4050,3,2025-04-16,9745,1042,0.42
4051,4,2025-07-19,5411,2909,0.73
4052,2,2025-04-28,4055,3958,0.62
4053,1,2025-08-20,2374,3772,0.5
4054,2,2025-02-22,4871,1574,0.36
4055,3,2025-12-21,5245,4501,0.55
4056,1,2025-12-25,6849,362,0.44
4057,1,2025-04-05,8599,3466,0.79
4058,3,2025-12-15,8828,1244,0.54
4059,2,2025-02-10,1358,453,0.6
4060,2,2025-05-04,4081,2094,0.51
4061,2,2025-03-20,3419,2796,0.5
4062,2,2025-06-09,8630,1492,0.24
4063,2,2025-07-03,8519,817,0.68
4064,4,2025-04-23,4304,1207,0.77
4065,3,2025-08-29,7151,2058,0.57
4066,4,2025-01-29,1202,2007,0.44
4067,3,2025-08-30,7199,4588,0.3
4068,2,2025-09-15,7245,4978,0.24
4069,3,2025-05-19,2268,4099,0.53
4070,2,2025-12-25,1339,1790,0.22
4071,3,2025-06-19,5556,2260,0.25
4072,4,2025-03-25,9996,4174,0.71
4073,2,2025-01-28,9448,3914,0.39
4074,2,2025-01-14,3644,996,0.8
4075,2,2025-01-21,797,1262,0.74
4076,1,2025-07-16,8562,2162,0.69
4077,2,2025-12-27,9255,1912,0.62
4078,1,2025-06-20,3527,1363,0.5
4079,3,2025-05-03,4317,912,0.78
4080,1,2025-03-02,8776,1254,0.24
4081,3,2025-04-08,2331,3529,0.26
4082,2,2025-08-25,7529,1613,0.53
4083,3,2025-04-30,1518,1044,0.42
4084,4,2025-05-03,2270,4863,0.45
4085,2,2025-02-04,7591,2165,0.71
4086,1,2025-10-07,7159,3647,0.57
4087,1,2025-09-17,2771,3830,0.63
4088,2,2025-03-17,9759,3528,0.46
4089,2,2025-03-11,837,4929,0.24
4090,4,2025-08-08,1601,1501,0.53
4091,2,2025-03-05,1670,3820,0.41
4092,4,2025-04-26,3996,2976,0.23
4093,2,2025-10-25,662,2447,0.5
4094,2,2025-12-19,2058,1269,0.36
4095,1,2025-05-16,5081,4377,0.79
4096,2,2025-08-10,2121,4683,0.79
4097,2,2025-07-03,7368,4028,0.29
4098,4,2025-01-17,1533,351,0.27
4099,4,2025-09-07,5033,1344,0.48
4100,2,2025-12-05,8954,4872,0.69
4101,1,2025-02-19,922,1062,0.42
4102,1,2025-05-07,5144,4623,0.77
4103,4,2025-10-24,2584,358,0.8
4104,4,2025-04-28,4507,3559,0.8
4105,2,2025-02-13,9252,2377,0.24
4106,3,2025-10-08,4577,3131,0.55
4107,2,2025-02-03,1511,1306,0.79
4108,1,2025-11-25,6957,3480,0.42
4109,1,2025-06-28,1646,3993,0.36
4110,4,2025-10-10,4478,2505,0.33
4111,4,2025-06-12,7359,2513,0.46
4112,3,2025-02-10,7565,2949,0.68
4113,1,2025-09-10,4437,3134,0.21
4114,4,2025-04-16,1269,1037,0.39
4115,2,2025-05-15,7150,3061,0.22
4116,4,2025-12-13,4537,502,0.47
4117,3,2025-01-09,8710,3010,0.45
4118,2,2025-01-08,7289,2108,0.73
4119,2,2025-10-03,2511,2327,0.79
4120,3,2025-01-10,8446,3285,0.34
4121,3,2025-09-10,4559,4965,0.66
4122,1,2025-10-02,4509,3590,0.33
4123,1,2025-05-21,2427,2031,0.76
4124,4,2025-01-23,8151,705,0.44
4125,4,2025-04-01,1279,859,0.53
4126,1,2025-06-03,6801,4995,0.79
4127,2,2025-08-16,1938,648,0.4
4128,3,2025-06-18,8486,1548,0.36
4129,4,2025-08-12,2658,484,0.76
4130,4,2025-04-12,5343,1660,0.58
4131,1,2025-05-10,1538,1773,0.46
4132,3,2025-06-09,5504,4763,0.78
4133,4,2025-11-03,4819,2015,0.45
4134,2,2025-06-21,1866,3976,0.39
4135,1,2025-04-18,8904,4111,0.61
4136,1,2025-11-30,3048,3220,0.26
4137,2,2025-03-20,2317,3431,0.23
4138,3,2025-08-25,4363,2347,0.37
4139,1,2025-12-30,3313,1630,0.22
4140,2,2025-03-17,2705,785,0.45
4141,2,2025-10-15,9143,1748,0.48
4142,4,2025-10-02,7358,2204,0.34
4143,2,2025-09-08,1353,299,0.29
4144,2,2025-10-04,9393,2844,0.3
4145,2,2025-08-15,637,534,0.43
4146,2,2025-10-25,4932,968,0.49
4147,3,2025-04-04,7137,558,0.21
4148,3,2025-03-02,8889,4326,0.64
4149,3,2025-05-12,7616,406,0.58
4150,2,2025-03-02,755,1632,0.48
4151,1,2025-08-15,5665,583,0.6
4152,2,2025-12-22,3283,3744,0.63
4153,2,2025-05-10,9528,1552,0.69
4154,4,2025-10-09,5929,1951,0.55
4155,2,2025-01-07,8524,2572,0.39
4156,4,2025-08-16,1357,815,0.65
4157,4,2025-03-28,4868,495,0.75
4158,3,2025-05-31,5292,1824,0.29
4159,1,2025-06-03,5935,2056,0.27
4160,3,2025-04-09,4413,4556,0.73
4161,2,2025-05-14,1310,3398,0.58
4162,3,2025-07-28,6023,3896,0.34
4163,3,2025-08-13,2434,1979,0.7
4164,2,2025-09-02,7643,3322,0.76
4165,1,2025-05-31,3503,3213,0.31
4166,1,2025-01-26,9545,753,0.56
4167,4,2025-09-10,3651,2344,0.57
4168,3,2025-10-17,746,2262,0.41
4169,2,2025-08-09,2885,686,0.41
4170,4,2025-01-15,8557,1852,0.51
4171,1,2025-02-03,7898,3301,0.63
4172,2,2025-10-30,9482,4093,0.62
4173,2,2025-01-27,6041,2578,0.63
4174,1,2025-10-04,2753,271,0.62
4175,4,2025-05-11,9659,4762,0.68
4176,3,2025-11-08,3074,4109,0.64
4177,1,2025-07-23,8512,435,0.63
4178,4,2025-09-24,838,2104,0.51
4179,2,2025-11-30,1389,269,0.6
4180,2,2025-03-05,694,931,0.27
4181,1,2025-12-05,9795,1620,0.69
4182,2,2025-11-03,560,1816,0.71
4183,4,2025-04-13,2221,2938,0.27
4184,3,2025-11-07,8126,4326,0.55
4185,2,2025-05-27,6512,2538,0.79
4186,1,2025-06-12,3386,2504,0.72
4187,3,2025-01-18,6506,3217,0.75
4188,4,2025-12-05,9846,4117,0.77
4189,1,2025-07-21,5457,1501,0.78
4190,2,2025-01-01,1340,3145,0.53
4191,2,2025-10-21,9022,2057,0.48
4192,3,2025-04-03,8398,2898,0.39
4193,4,2025-09-12,3474,2375,0.71
4194,3,2025-06-13,7135,675,0.39
4195,2,2025-02-27,4699,4383,0.36
4196,2,2025-12-18,876,319,0.26
4197,3,2025-09-07,2104,525,0.78
4198,4,2025-02-05,1492,3816,0.64
4199,4,2025-05-09,1236,2284,0.63
4200,1,2025-10-09,4973,1095,0.77
4201,2,2025-07-05,1012,4324,0.62
4202,1,2025-06-24,4869,1633,0.32
4203,3,2025-04-19,5144,812,0.41
4204,1,2025-09-01,4601,1649,0.61
4205,1,2025-06-28,1873,2488,0.46
4206,2,2025-03-15,9924,276,0.4
4207,4,2025-03-09,9981,4863,0.26
4208,3,2025-01-27,5985,4250,0.29
4209,4,2025-06-15,9513,2675,0.59
4210,1,2025-04-07,2176,3671,0.28
4211,2,2025-06-15,2385,1828,0.71
4212,2,2025-08-19,4332,2591,0.6
4213,1,2025-05-07,3762,4901,0.39
4214,2,2025-10-14,6406,2703,0.36
4215,1,2025-07-12,5740,2395,0.67
4216,4,2025-08-31,2795,910,0.53
4217,4,2025-12-20,661,3400,0.67
4218,2,2025-05-25,9571,3653,0.26
4219,1,2025-03-20,5403,2634,0.72
4220,4,2025-12-11,8500,4237,0.56
4221,4,2025-01-14,3076,4464,0.45
4222,3,2025-09-10,4294,1822,0.7
4223,3,2025-10-12,5747,4755,0.51
4224,3,2025-03-13,7027,1524,0.41
4225,3,2025-07-19,9624,440,0.72
4226,1,2025-07-16,4118,2945,0.68
4227,1,2025-09-22,1709,1937,0.41
4228,2,2025-11-26,5458,4347,0.4
4229,4,2025-07-10,1744,3886,0.36
4230,1,2025-02-23,3537,3563,0.28
4231,4,2025-01-12,4533,1056,0.38
4232,4,2025-09-29,7503,3210,0.38
4233,3,2025-04-11,7451,3417,0.2
4234,1,2025-03-14,4816,3485,0.74
4235,1,2025-10-30,7442,204,0.52
4236,1,2025-04-26,5379,2959,0.74
4237,3,2025-07-28,9440,3511,0.27
4238,3,2025-12-09,9190,3158,0.4
4239,1,2025-12-05,9311,345,0.72
4240,2,2025-12-23,7073,1149,0.41
4241,4,2025-11-13,1493,2815,0.48
4242,4,2025-11-29,4560,3981,0.26
4243,1,2025-11-15,5561,1295,0.75
4244,4,2025-11-21,1231,700,0.32
4245,4,2025-05-24,648,3756,0.33
4246,4,2025-02-16,9082,4767,0.24
4247,3,2025-03-06,4971,2957,0.46
4248,1,2025-06-12,9873,2978,0.77
4249,1,2025-07-14,3410,2381,0.31
4250,3,2025-01-24,1464,450,0.26
4251,1,2025-07-11,3730,3405,0.35
4252,2,2025-11-27,6746,1544,0.33
4253,1,2025-08-25,604,442,0.38
4254,3,2025-02-01,3293,553,0.52
4255,2,2025-09-18,5620,227,0.72
4256,4,2025-04-12,9261,4396,0.61
4257,2,2025-11-26,1932,2571,0.56
4258,2,2025-01-12,8836,3572,0.5
4259,3,2025-08-17,4994,739,0.59
4260,2,2025-11-03,1594,4156,0.66
4261,4,2025-10-16,2861,1109,0.5
4262,3,2025-10-27,7261,231,0.32
4263,1,2025-12-27,3968,4874,0.21
4264,1,2025-07-12,5570,1317,0.41
4265,3,2025-01-06,2997,4352,0.35
4266,1,2025-11-04,2832,1142,0.22
4267,4,2025-12-24,1904,1727,0.61
4268,3,2025-10-14,3735,3449,0.2
4269,2,2025-07-20,7302,4213,0.34
4270,2,2025-01-07,3263,1206,0.47
4271,2,2025-08-25,3558,630,0.73
4272,3,2025-07-14,5517,214,0.57
4273,3,2025-09-04,6674,4382,0.58
4274,4,2025-03-12,2229,2490,0.53
4275,2,2025-12-16,6926,3554,0.42
4276,4,2025-01-13,9970,1830,0.21
4277,1,2025-02-09,1132,2228,0.5
4278,4,2025-07-20,5928,3601,0.68
4279,4,2025-06-17,1815,2119,0.36
4280,2,2025-09-03,3662,2441,0.71
4281,3,2025-09-01,843,2257,0.48
4282,3,2025-10-03,8450,1290,0.64
4283,1,2025-07-06,1823,1781,0.56
4284,3,2025-08-07,2103,2581,0.54
4285,1,2025-05-27,2422,928,0.25
4286,3,2025-10-16,5718,3570,0.59
4287,4,2025-10-03,4455,1302,0.58
4288,4,2025-10-19,6520,932,0.7
4289,4,2025-04-30,2837,4082,0.44
4290,1,2025-07-02,6422,3128,0.56
4291,3,2025-01-27,8977,1890,0.26
4292,2,2025-08-16,5575,3557,0.56
4293,2,2025-12-01,7883,2511,0.76
4294,2,2025-12-06,8272,3522,0.5
4295,2,2025-05-05,8898,4305,0.51
4296,1,2025-11-26,3440,1403,0.44
4297,3,2025-11-15,1334,3638,0.3
4298,3,2025-07-29,2834,413,0.42
4299,1,2025-09-19,1112,3656,0.64
4300,4,2025-11-08,2875,4786,0.5
4301,2,2025-09-10,5228,4344,0.21
4302,1,2025-11-23,3716,3782,0.68
4303,3,2025-03-17,5327,4258,0.36
4304,2,2025-10-30,5029,1644,0.4
4305,2,2025-05-12,2124,4785,0.67
4306,1,2025-08-02,5734,3953,0.67
4307,2,2025-10-05,9756,3689,0.29
4308,3,2025-05-01,804,4141,0.61
4309,1,2025-05-04,7502,3178,0.57
4310,3,2025-09-06,1249,2348,0.36
4311,2,2025-11-16,8169,2660,0.71
4312,4,2025-08-26,6405,611,0.49
4313,1,2025-12-09,7781,2551,0.24
4314,2,2025-08-30,9815,4194,0.33
4315,1,2025-12-18,9997,259,0.74
4316,2,2025-01-24,3947,933,0.51
4317,2,2025-01-23,9078,2845,0.55
4318,3,2025-01-11,6784,2194,0.72
4319,4,2025-06-14,4291,4979,0.24
4320,1,2025-12-09,2426,4301,0.62
4321,4,2025-09-02,3126,975,0.51
4322,3,2025-10-28,4956,724,0.57
4323,2,2025-08-10,9111,3415,0.22
4324,1,2025-05-12,8475,2762,0.37
4325,1,2025-04-26,6450,3440,0.5
4326,4,2025-03-25,934,2614,0.67
4327,4,2025-01-07,9881,636,0.67
4328,1,2025-11-16,3613,4787,0.67
4329,3,2025-03-10,7783,4631,0.48
4330,1,2025-03-09,1981,2247,0.57
4331,1,2025-10-31,8492,650,0.64
4332,3,2025-06-14,6666,3394,0.26
4333,3,2025-01-21,8268,4943,0.69
4334,2,2025-04-13,2771,3406,0.56
4335,1,2025-09-06,4552,3262,0.77
4336,3,2025-08-10,1444,440,0.41
4337,3,2025-07-14,4302,427,0.39
4338,1,2025-08-06,4446,899,0.61
4339,4,2025-06-04,6219,1137,0.54
4340,3,2025-12-18,3747,3457,0.6
4341,3,2025-12-07,2785,4939,0.52
4342,1,2025-05-23,8791,4193,0.75
4343,2,2025-09-13,3557,3310,0.29
4344,1,2025-12-19,4188,4621,0.4
4345,3,2025-05-01,2622,4833,0.27
4346,3,2025-06-24,2147,2830,0.6
4347,1,2025-03-04,9169,1798,0.44
4348,2,2025-09-12,955,4588,0.25
4349,4,2025-10-19,7022,343,0.76
4350,4,2025-05-24,1953,1227,0.37
4351,1,2025-07-25,4729,822,0.4
4352,2,2025-02-01,1481,4063,0.29
4353,3,2025-03-13,5056,655,0.68
4354,1,2025-04-10,9042,4931,0.71
4355,4,2025-05-27,3475,4919,0.34
4356,4,2025-05-14,4627,660,0.5
4357,4,2025-06-25,7213,517,0.22
4358,2,2025-09-30,6102,4220,0.21
4359,3,2025-03-03,3642,3039,0.65
4360,2,2025-08-14,2425,4091,0.43
4361,4,2025-02-27,9050,4227,0.44
4362,2,2025-05-30,9548,1214,0.76
4363,3,2025-09-26,1225,5000,0.71
4364,3,2025-06-21,4509,2530,0.5
4365,4,2025-08-21,2218,3041,0.71
4366,4,2025-09-21,4070,2678,0.61
4367,1,2025-02-20,1092,919,0.31
4368,1,2025-09-30,9996,743,0.38
4369,3,2025-10-17,1385,3835,0.36
4370,1,2025-11-26,5998,3146,0.56
4371,2,2025-12-01,6187,3352,0.39
4372,2,2025-05-11,1788,1332,0.65
4373,1,2025-05-07,6595,491,0.59
4374,4,2025-05-10,569,4401,0.34
4375,2,2025-04-08,9143,4519,0.21
4376,4,2025-09-01,3748,4537,0.28
4377,4,2025-04-14,1808,3823,0.29
4378,3,2025-09-28,9651,4607,0.26
4379,1,2025-09-24,7592,1588,0.5
4380,1,2025-01-04,906,392,0.31
4381,4,2025-05-13,762,2403,0.33
4382,2,2025-08-03,6315,3239,0.24
4383,2,2025-04-03,8902,4334,0.65
4384,2,2025-04-16,7745,1141,0.22
4385,4,2025-07-19,4848,4670,0.69
4386,1,2025-11-22,9259,313,0.57
4387,1,2025-06-04,7651,274,0.63
4388,1,2025-10-31,3044,4365,0.27
4389,4,2025-11-10,4860,2146,0.53
4390,3,2025-12-14,2258,939,0.4
4391,3,2025-12-16,3806,1812,0.76
4392,4,2025-03-07,1398,696,0.73
4393,4,2025-12-10,5879,2771,0.32
4394,4,2025-10-23,8555,3860,0.79
4395,4,2025-03-06,8971,3561,0.52
4396,2,2025-11-30,2322,3841,0.5
4397,2,2025-06-06,1373,2278,0.64
4398,2,2025-04-29,5535,3236,0.35
4399,3,2025-02-03,7077,3613,0.53
4400,4,2025-01-12,1455,3498,0.56
4401,1,2025-07-26,2443,3883,0.57
4402,3,2025-03-21,9287,1990,0.23
4403,2,2025-07-09,1337,423,0.77
4404,4,2025-06-17,6945,520,0.22
4405,3,2025-07-16,1489,1908,0.53
4406,3,2025-01-17,7692,858,0.2
4407,4,2025-04-10,8587,1784,0.67
4408,4,2025-08-26,7565,3869,0.7
4409,2,2025-08-25,1791,676,0.76
4410,1,2024-12-31,997,2570,0.76
4411,4,2025-07-02,2202,2243,0.22
4412,2,2025-12-25,8676,2031,0.21
4413,1,2025-06-21,3780,2566,0.5
4414,1,2025-12-20,6055,366,0.28
4415,4,2025-10-06,5914,3791,0.68
4416,4,2025-10-03,7602,883,0.71
4417,3,2025-04-02,5568,2185,0.74
4418,1,2025-01-06,3158,4265,0.31
4419,3,2025-03-18,6367,4661,0.59
4420,3,2025-09-22,5384,4504,0.72
4421,2,2025-04-06,617,4374,0.4
4422,4,2025-10-05,3959,3352,0.3
4423,1,2025-06-04,2227,2247,0.8
4424,3,2025-12-29,2839,2743,0.52
4425,3,2025-07-21,3394,2957,0.79
4426,4,2025-01-10,1345,4503,0.52
4427,4,2025-01-08,3884,3066,0.71
4428,4,2025-10-19,9990,4325,0.69
4429,2,2025-12-08,6159,2699,0.26
4430,4,2025-10-03,9456,1657,0.57
4431,2,2025-05-20,1869,3472,0.76
4432,2,2025-11-04,7091,2937,0.76
4433,1,2025-11-30,7226,4479,0.36
4434,1,2025-05-26,1059,1548,0.58
4435,1,2025-10-05,2872,1070,0.65
4436,3,2025-03-29,5545,4223,0.66
4437,2,2025-04-06,8050,2751,0.51
4438,3,2025-04-15,9854,2061,0.66
4439,4,2025-03-13,8789,327,0.62
4440,2,2025-07-11,1256,4808,0.26
4441,3,2025-01-26,8153,4803,0.67
4442,2,2025-05-04,4879,1687,0.68
4443,1,2025-07-28,1787,2794,0.65
4444,1,2025-03-15,6636,1284,0.72
4445,1,2025-08-16,7111,239,0.41
4446,2,2025-06-06,2456,1104,0.21
4447,3,2025-08-04,8460,3579,0.6
4448,1,2025-01-05,5186,4888,0.67
4449,2,2025-08-01,714,3045,0.24
4450,2,2025-06-01,8698,1026,0.7
4451,3,2025-01-18,6575,3922,0.68
4452,3,2025-01-05,6436,1576,0.33
4453,3,2025-04-12,8151,1228,0.55
4454,3,2025-06-27,550,3070,0.69
4455,2,2025-08-09,1622,1012,0.2
4456,4,2025-02-04,1932,2857,0.38
4457,2,2025-10-03,3697,2570,0.45
4458,2,2025-02-28,7883,1507,0.42
4459,3,2025-03-22,4166,3091,0.36
4460,3,2025-02-24,5689,3921,0.31
4461,2,2025-07-30,9008,3269,0.69
4462,3,2025-01-26,629,593,0.29
4463,1,2025-02-22,8062,1498,0.56
4464,4,2025-01-14,7987,4612,0.73
4465,4,2025-06-20,1799,4892,0.5
4466,3,2025-02-14,905,2403,0.22
4467,2,2025-12-03,9827,2707,0.8
4468,2,2025-08-08,2386,286,0.75
4469,2,2025-12-22,2235,1805,0.23
4470,1,2025-11-25,4501,1336,0.43
4471,2,2025-08-26,9321,4724,0.45
4472,3,2025-03-02,7184,3690,0.45
4473,4,2025-04-27,3791,2459,0.64
4474,1,2025-07-01,4427,4887,0.8
4475,1,2025-09-28,3257,870,0.56
4476,3,2025-09-23,7065,465,0.75
4477,4,2025-03-13,1405,2393,0.66
4478,4,2025-01-05,5466,2285,0.35
4479,4,2025-02-18,4765,2677,0.28
4480,1,2025-11-22,729,3560,0.47
4481,1,2025-06-29,3920,507,0.34
4482,4,2025-02-13,1968,2972,0.26
4483,4,2025-11-08,1041,2307,0.21
4484,3,2025-08-11,7512,2343,0.66
4485,4,2025-09-04,9204,4926,0.54
4486,2,2025-10-19,8976,2728,0.22
4487,1,2025-07-26,4706,4175,0.54
4488,3,2025-02-09,8589,1996,0.4
4489,1,2025-07-13,4910,1097,0.46
4490,1,2025-04-13,3121,3833,0.75
4491,1,2025-12-30,7272,4834,0.7
4492,2,2025-11-08,5986,1753,0.57
4493,1,2025-01-15,743,2869,0.75
4494,4,2025-01-01,8422,2536,0.66
4495,1,2025-05-16,9302,4852,0.23
4496,2,2025-12-14,4444,2125,0.49
4497,1,2025-09-11,519,1018,0.7
4498,1,2025-05-09,877,4997,0.62
4499,3,2025-03-04,5794,3990,0.24
4500,1,2025-09-16,4673,1134,0.24
4501,1,2025-05-21,2420,3381,0.54
4502,3,2025-09-13,7311,828,0.23
4503,4,2025-12-16,8179,3444,0.72
4504,4,2025-04-28,604,1716,0.39
4505,1,2025-10-25,8279,1060,0.48
4506,2,2025-10-11,7019,4615,0.59
4507,4,2025-04-01,1660,694,0.67
4508,2,2025-04-17,5257,713,0.45
4509,4,2025-09-02,1706,4299,0.78
4510,3,2025-06-23,2576,2799,0.45
4511,4,2025-01-04,8439,4621,0.46
4512,1,2025-07-19,5427,1205,0.75
4513,4,2025-01-24,6737,967,0.25
4514,3,2025-09-15,5227,370,0.78
4515,3,2025-10-17,5480,1337,0.45
4516,4,2025-01-26,7562,4870,0.77
4517,4,2025-06-03,8959,3699,0.57
4518,1,2025-12-04,8157,4768,0.3
4519,1,2025-06-09,693,2342,0.27
4520,2,2025-04-21,7447,2418,0.6
4521,3,2025-03-16,8383,549,0.33
4522,2,2025-07-27,2055,223,0.34
4523,1,2025-11-23,6555,3119,0.49
4524,4,2025-12-03,1639,4612,0.33
4525,4,2025-04-15,5508,365,0.5
4526,3,2025-07-06,6677,312,0.61
4527,3,2025-09-03,2992,401,0.27
4528,2,2025-12-08,2974,1251,0.32
4529,2,2025-02-01,6193,2422,0.23
